timestamp,message
"2015-10-19 14:21:46,443",INFO [main] org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
"2015-10-19 14:21:46,443",INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
"2015-10-19 14:21:46,443",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
"2015-10-19 14:21:46,443",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
"2015-10-19 14:21:46,458",INFO [main] org.apache.hadoop.mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
"2015-10-19 14:21:49,115",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:21:49,115",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 34174195; bufvoid = 104857600
"2015-10-19 14:21:49,115",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 13786432(55145728); length = 12427965/6553600
"2015-10-19 14:21:49,115",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 44659953 kvi 11164984(44659936)
"2015-10-19 14:22:00,037",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 0
"2015-10-19 14:22:00,037",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 44659953 kv 11164984(44659936) kvi 8543556(34174224)
"2015-10-19 14:22:01,631",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:01,631",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 44659953; bufend = 78834040; bufvoid = 104857600
"2015-10-19 14:22:01,631",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 11164984(44659936); kvend = 24951392(99805568); length = 12427993/6553600
"2015-10-19 14:22:01,631",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 89319796 kvi 22329944(89319776)
"2015-10-19 14:22:12,094",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 1
"2015-10-19 14:22:12,094",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 89319796 kv 22329944(89319776) kvi 19708516(78834064)
"2015-10-19 14:22:13,766",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:13,766",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 89319796; bufend = 18636630; bufvoid = 104857600
"2015-10-19 14:22:13,766",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 22329944(89319776); kvend = 9902036(39608144); length = 12427909/6553600
"2015-10-19 14:22:13,766",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29122379 kvi 7280588(29122352)
"2015-10-19 14:22:22,454",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 2
"2015-10-19 14:22:22,470",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 29122379 kv 7280588(29122352) kvi 4659164(18636656)
"2015-10-19 14:22:24,157",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:24,157",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 29122379; bufend = 63299441; bufvoid = 104857600
"2015-10-19 14:22:24,157",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 7280588(29122352); kvend = 21067740(84270960); length = 12427249/6553600
"2015-10-19 14:22:24,157",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 73785192 kvi 18446292(73785168)
"2015-10-19 14:22:32,892",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 3
"2015-10-19 14:22:32,908",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 73785192 kv 18446292(73785168) kvi 15824868(63299472)
"2015-10-19 14:22:34,486",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:34,486",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 73785192; bufend = 3105145; bufvoid = 104857595
"2015-10-19 14:22:34,486",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 18446292(73785168); kvend = 6019164(24076656); length = 12427129/6553600
"2015-10-19 14:22:34,486",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 13590892 kvi 3397716(13590864)
"2015-10-19 14:22:42,924",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 4
"2015-10-19 14:22:42,924",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 13590892 kv 3397716(13590864) kvi 776292(3105168)
"2015-10-19 14:22:44,377",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:44,377",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 13590892; bufend = 47766233; bufvoid = 104857600
"2015-10-19 14:22:44,377",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 3397716(13590864); kvend = 17184436(68737744); length = 12427681/6553600
"2015-10-19 14:22:44,377",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 58251980 kvi 14562988(58251952)
"2015-10-19 14:22:45,002",INFO [main] org.apache.hadoop.mapred.MapTask: Starting flush of map output
"2015-10-19 14:22:52,475",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 5
"2015-10-19 14:22:52,475",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 58251980 kv 14562988(58251952) kvi 12517804(50071216)
"2015-10-19 14:22:52,475",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:52,475",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 58251980; bufend = 63875258; bufvoid = 104857600
"2015-10-19 14:22:52,475",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 14562988(58251952); kvend = 12517808(50071232); length = 2045181/6553600
"2015-10-19 14:22:53,522",INFO [main] org.apache.hadoop.mapred.MapTask: Finished spill 6
"2015-10-19 14:22:53,538",INFO [main] org.apache.hadoop.mapred.Merger: Merging 7 sorted segments
"2015-10-19 14:22:53,553","INFO [main] org.apache.hadoop.mapred.Merger: Down to the last merge-pass, with 7 segments left of total size: 228402586 bytes"
"2015-10-19 14:23:36,146",INFO [main] org.apache.hadoop.mapred.Task: Task:attempt_1445182159119_0001_m_000002_0 is done. And is in the process of committing
"2015-10-19 14:23:36,225",INFO [main] org.apache.hadoop.mapred.Task: Task 'attempt_1445182159119_0001_m_000002_0' done.
"2015-10-19 14:23:36,334",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Stopping MapTask metrics system...
"2015-10-19 14:23:36,334",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system stopped.
"2015-10-19 14:23:36,334",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system shutdown complete.
"2015-10-19 14:21:43,739",INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
"2015-10-19 14:21:43,864",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
"2015-10-19 14:21:43,864",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system started
"2015-10-19 14:21:43,896",INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
"2015-10-19 14:21:43,896","INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1445182159119_0001, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7f0eb4b4)"
"2015-10-19 14:21:44,083",INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
"2015-10-19 14:21:44,786",INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445182159119_0001
"2015-10-19 14:21:45,286","INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id"
"2015-10-19 14:21:46,255",INFO [main] org.apache.hadoop.yarn.util.ProcfsBasedProcessTree: ProcfsBasedProcessTree currently is supported only on Linux.
"2015-10-19 14:21:46,271",INFO [main] org.apache.hadoop.mapred.Task: Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@6ad3381f
"2015-10-19 14:21:46,693",INFO [main] org.apache.hadoop.mapred.MapTask: Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:402653184+134217728
"2015-10-19 14:21:46,802",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
"2015-10-19 14:21:46,802",INFO [main] org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
"2015-10-19 14:21:46,802",INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
"2015-10-19 14:21:46,802",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
"2015-10-19 14:21:46,802",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
"2015-10-19 14:21:46,818",INFO [main] org.apache.hadoop.mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
"2015-10-19 14:21:49,474",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:21:49,474",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 34176504; bufvoid = 104857600
"2015-10-19 14:21:49,474",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 13787004(55148016); length = 12427393/6553600
"2015-10-19 14:21:49,474",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 44662252 kvi 11165556(44662224)
"2015-10-19 14:21:58,474",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 0
"2015-10-19 14:21:58,474",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 44662252 kv 11165556(44662224) kvi 8544132(34176528)
"2015-10-19 14:21:59,928",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:21:59,928",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 44662252; bufend = 78836758; bufvoid = 104857600
"2015-10-19 14:21:59,928",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 11165556(44662224); kvend = 24952068(99808272); length = 12427889/6553600
"2015-10-19 14:21:59,928",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 89322507 kvi 22330620(89322480)
"2015-10-19 14:22:09,069",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 1
"2015-10-19 14:22:09,069",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 89322507 kv 22330620(89322480) kvi 19709196(78836784)
"2015-10-19 14:22:10,662",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:10,662",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 89322507; bufend = 18637105; bufvoid = 104857600
"2015-10-19 14:22:10,662",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 22330620(89322480); kvend = 9902156(39608624); length = 12428465/6553600
"2015-10-19 14:22:10,662",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29122856 kvi 7280708(29122832)
"2015-10-19 14:22:19,970",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 2
"2015-10-19 14:22:19,970",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 29122856 kv 7280708(29122832) kvi 4659284(18637136)
"2015-10-19 14:22:21,688",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:21,704",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 29122856; bufend = 63298060; bufvoid = 104857600
"2015-10-19 14:22:21,704",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 7280708(29122832); kvend = 21067396(84269584); length = 12427713/6553600
"2015-10-19 14:22:21,704",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 73783814 kvi 18445948(73783792)
"2015-10-19 14:22:30,454",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 3
"2015-10-19 14:22:30,470",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 73783814 kv 18445948(73783792) kvi 15824520(63298080)
"2015-10-19 14:22:32,064",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:32,064",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 73783814; bufend = 3095852; bufvoid = 104857595
"2015-10-19 14:22:32,064",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 18445948(73783792); kvend = 6016844(24067376); length = 12429105/6553600
"2015-10-19 14:22:32,064",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 13581606 kvi 3395396(13581584)
"2015-10-19 14:22:41,283",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 4
"2015-10-19 14:22:41,283",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 13581606 kv 3395396(13581584) kvi 773968(3095872)
"2015-10-19 14:22:42,908",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:42,908",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 13581606; bufend = 47756681; bufvoid = 104857600
"2015-10-19 14:22:42,908",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 3395396(13581584); kvend = 17182048(68728192); length = 12427749/6553600
"2015-10-19 14:22:42,908",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 58242428 kvi 14560600(58242400)
"2015-10-19 14:22:43,486",INFO [main] org.apache.hadoop.mapred.MapTask: Starting flush of map output
"2015-10-19 14:22:52,194",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 5
"2015-10-19 14:22:52,209",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 58242428 kv 14560600(58242400) kvi 12509056(50036224)
"2015-10-19 14:22:52,209",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:52,209",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 58242428; bufend = 63883311; bufvoid = 104857600
"2015-10-19 14:22:52,209",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 14560600(58242400); kvend = 12509060(50036240); length = 2051541/6553600
"2015-10-19 14:22:53,663",INFO [main] org.apache.hadoop.mapred.MapTask: Finished spill 6
"2015-10-19 14:22:53,694",INFO [main] org.apache.hadoop.mapred.Merger: Merging 7 sorted segments
"2015-10-19 14:22:53,709","INFO [main] org.apache.hadoop.mapred.Merger: Down to the last merge-pass, with 7 segments left of total size: 228407983 bytes"
"2015-10-19 14:23:20,632",INFO [main] org.apache.hadoop.mapred.Task: Task:attempt_1445182159119_0001_m_000003_0 is done. And is in the process of committing
"2015-10-19 14:23:20,898",INFO [main] org.apache.hadoop.mapred.Task: Task 'attempt_1445182159119_0001_m_000003_0' done.
"2015-10-19 14:23:21,007",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Stopping MapTask metrics system...
"2015-10-19 14:23:21,007",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system stopped.
"2015-10-19 14:23:21,007",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system shutdown complete.
"2015-10-19 14:21:43,739",INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
"2015-10-19 14:21:43,864",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
"2015-10-19 14:21:43,864",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system started
"2015-10-19 14:21:43,896",INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
"2015-10-19 14:21:43,896","INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1445182159119_0001, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7f0eb4b4)"
"2015-10-19 14:21:44,068",INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
"2015-10-19 14:21:44,739",INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445182159119_0001
"2015-10-19 14:21:45,224","INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id"
"2015-10-19 14:21:46,177",INFO [main] org.apache.hadoop.yarn.util.ProcfsBasedProcessTree: ProcfsBasedProcessTree currently is supported only on Linux.
"2015-10-19 14:21:46,208",INFO [main] org.apache.hadoop.mapred.Task: Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@6ad3381f
"2015-10-19 14:21:46,615",INFO [main] org.apache.hadoop.mapred.MapTask: Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:536870912+134217728
"2015-10-19 14:21:46,740",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
"2015-10-19 14:21:46,740",INFO [main] org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
"2015-10-19 14:21:46,740",INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
"2015-10-19 14:21:46,740",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
"2015-10-19 14:21:46,740",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
"2015-10-19 14:21:46,740",INFO [main] org.apache.hadoop.mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
"2015-10-19 14:21:49,412",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:21:49,412",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 34177712; bufvoid = 104857600
"2015-10-19 14:21:49,412",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 13787308(55149232); length = 12427089/6553600
"2015-10-19 14:21:49,412",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 44663464 kvi 11165860(44663440)
"2015-10-19 14:21:58,318",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 0
"2015-10-19 14:21:58,334",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 44663464 kv 11165860(44663440) kvi 8544432(34177728)
"2015-10-19 14:21:59,646",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:21:59,646",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 44663464; bufend = 78840030; bufvoid = 104857600
"2015-10-19 14:21:59,646",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 11165860(44663440); kvend = 24952888(99811552); length = 12427373/6553600
"2015-10-19 14:21:59,646",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 89325783 kvi 22331440(89325760)
"2015-10-19 14:22:09,928",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 1
"2015-10-19 14:22:09,928",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 89325783 kv 22331440(89325760) kvi 19710012(78840048)
"2015-10-19 14:22:11,797",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:11,797",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 89325783; bufend = 18642951; bufvoid = 104857595
"2015-10-19 14:22:11,797",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 22331440(89325760); kvend = 9903620(39614480); length = 12427821/6553600
"2015-10-19 14:22:11,797",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29128707 kvi 7282172(29128688)
"2015-10-19 14:22:20,407",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 2
"2015-10-19 14:22:20,407",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 29128707 kv 7282172(29128688) kvi 4660744(18642976)
"2015-10-19 14:22:22,017",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:22,017",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 29128707; bufend = 63305552; bufvoid = 104857600
"2015-10-19 14:22:22,017",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 7282172(29128688); kvend = 21069272(84277088); length = 12427301/6553600
"2015-10-19 14:22:22,017",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 73791312 kvi 18447824(73791296)
"2015-10-19 14:22:30,361",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 3
"2015-10-19 14:22:30,361",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 73791312 kv 18447824(73791296) kvi 15826392(63305568)
"2015-10-19 14:22:31,798",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:31,798",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 73791312; bufend = 3107432; bufvoid = 104857600
"2015-10-19 14:22:31,798",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 18447824(73791296); kvend = 6019736(24078944); length = 12428089/6553600
"2015-10-19 14:22:31,798",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 13593180 kvi 3398288(13593152)
"2015-10-19 14:22:40,986",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 4
"2015-10-19 14:22:41,002",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 13593180 kv 3398288(13593152) kvi 776864(3107456)
"2015-10-19 14:22:42,346",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:42,346",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 13593180; bufend = 47767736; bufvoid = 104857600
"2015-10-19 14:22:42,346",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 3398288(13593152); kvend = 17184812(68739248); length = 12427877/6553600
"2015-10-19 14:22:42,346",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 58253484 kvi 14563364(58253456)
"2015-10-19 14:22:42,971",INFO [main] org.apache.hadoop.mapred.MapTask: Starting flush of map output
"2015-10-19 14:22:51,444",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 5
"2015-10-19 14:22:51,444",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 58253484 kv 14563364(58253456) kvi 12519404(50077616)
"2015-10-19 14:22:51,444",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:51,444",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 58253484; bufend = 63873635; bufvoid = 104857600
"2015-10-19 14:22:51,444",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 14563364(58253456); kvend = 12519408(50077632); length = 2043957/6553600
"2015-10-19 14:22:52,959",INFO [main] org.apache.hadoop.mapred.MapTask: Finished spill 6
"2015-10-19 14:22:52,991",INFO [main] org.apache.hadoop.mapred.Merger: Merging 7 sorted segments
"2015-10-19 14:22:52,991","INFO [main] org.apache.hadoop.mapred.Merger: Down to the last merge-pass, with 7 segments left of total size: 228431443 bytes"
"2015-10-19 14:23:38,162",INFO [main] org.apache.hadoop.mapred.Task: Task:attempt_1445182159119_0001_m_000004_0 is done. And is in the process of committing
"2015-10-19 14:23:38,287",INFO [main] org.apache.hadoop.mapred.Task: Task 'attempt_1445182159119_0001_m_000004_0' done.
"2015-10-19 14:23:38,397",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Stopping MapTask metrics system...
"2015-10-19 14:23:38,397",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system stopped.
"2015-10-19 14:23:38,397",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system shutdown complete.
"2015-10-19 14:21:43,614",INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
"2015-10-19 14:21:43,724",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
"2015-10-19 14:21:43,724",INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system started
"2015-10-19 14:21:43,755",INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
"2015-10-19 14:21:43,755","INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1445182159119_0001, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7f0eb4b4)"
"2015-10-19 14:21:43,911",INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
"2015-10-19 14:21:44,536",INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445182159119_0001
"2015-10-19 14:21:45,052","INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id"
"2015-10-19 14:21:45,974",INFO [main] org.apache.hadoop.yarn.util.ProcfsBasedProcessTree: ProcfsBasedProcessTree currently is supported only on Linux.
"2015-10-19 14:21:46,005",INFO [main] org.apache.hadoop.mapred.Task: Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@6ad3381f
"2015-10-19 14:21:46,443",INFO [main] org.apache.hadoop.mapred.MapTask: Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:671088640+134217728
"2015-10-19 14:21:46,552",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
"2015-10-19 14:21:46,552",INFO [main] org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
"2015-10-19 14:21:46,552",INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
"2015-10-19 14:21:46,568",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
"2015-10-19 14:21:46,568",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
"2015-10-19 14:21:46,568",INFO [main] org.apache.hadoop.mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
"2015-10-19 14:21:49,365",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:21:49,365",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 34177286; bufvoid = 104857600
"2015-10-19 14:21:49,365",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 13787204(55148816); length = 12427193/6553600
"2015-10-19 14:21:49,365",INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 44663043 kvi 11165756(44663024)
"2015-10-19 14:22:00,474",INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 0
"2015-10-19 14:22:00,490",INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 44663043 kv 11165756(44663024) kvi 8544328(34177312)
"2015-10-19 14:22:02,381",INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
"2015-10-19 14:22:02,381",INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 44663043; bufend = 78834546; bufvoid = 104857600
"2015-10-19 14:22:02,381",INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 11165756(44663024); kvend = 24951520(99806080); length = 12428637/6553600
